start;payout_offer;payout_accept;fee
42780;40252454;159747546;300000
42781;40249176;159750824;300000
42782;40245898;159754102;300000
42783;40242620;159757380;300000
42784;40239342;159760658;300000
42785;40236064;159763936;300000
42786;40232786;159767214;300000
42787;40229509;159770491;300000
42788;40226232;159773768;300000
42789;40222954;159777046;300000
42790;40219677;159780323;300000
42791;40216401;159783599;300000
42792;40213124;159786876;300000
42793;40209847;159790153;300000
42794;40206571;159793429;300000
42795;40203295;159796705;300000
42796;40200019;159799981;300000
42797;40196743;159803257;300000
42798;40193467;159806533;300000
42799;40190191;159809809;300000
42800;40186916;159813084;300000
42801;40183641;159816359;300000
42802;40180365;159819635;300000
42803;40177090;159822910;300000
42804;40173816;159826184;300000
42805;40170541;159829459;300000
42806;40167266;159832734;300000
42807;40163992;159836008;300000
42808;40160718;159839282;300000
42809;40157444;159842556;300000
42810;40154170;159845830;300000
42811;40150896;159849104;300000
42812;40147622;159852378;300000
42813;40144349;159855651;300000
42814;40141075;159858925;300000
42815;40137802;159862198;300000
42816;40134529;159865471;300000
42817;40131256;159868744;300000
42818;40127984;159872016;300000
42819;40124711;159875289;300000
42820;40121439;159878561;300000
42821;40118166;159881834;300000
42822;40114894;159885106;300000
42823;40111622;159888378;300000
42824;40108350;159891650;300000
42825;40105079;159894921;300000
42826;40101807;159898193;300000
42827;40098536;159901464;300000
42828;40095265;159904735;300000
42829;40091994;159908006;300000
42830;40088723;159911277;300000
42831;40085452;159914548;300000
42832;40082182;159917818;300000
42833;40078911;159921089;300000
42834;40075641;159924359;300000
42835;40072371;159927629;300000
42836;40069101;159930899;300000
42837;40065831;159934169;300000
42838;40062561;159937439;300000
42839;40059292;159940708;300000
42840;40056022;159943978;300000
42841;40052753;159947247;300000
42842;40049484;159950516;300000
42843;40046215;159953785;300000
42844;40042947;159957053;300000
42845;40039678;159960322;300000
42846;40036409;159963591;300000
42847;40033141;159966859;300000
42848;40029873;159970127;300000
42849;40026605;159973395;300000
42850;40023337;159976663;300000
42851;40020070;159979930;300000
42852;40016802;159983198;300000
42853;40013535;159986465;300000
42854;40010267;159989733;300000
42855;40007000;159993000;300000
42856;40003733;159996267;300000
42857;40000467;159999533;300000
42858;39997200;160002800;300000
42859;39993934;160006066;300000
42860;39990667;160009333;300000
42861;39987401;160012599;300000
42862;39984135;160015865;300000
42863;39980869;160019131;300000
42864;39977604;160022396;300000
42865;39974338;160025662;300000
42866;39971073;160028927;300000
42867;39967807;160032193;300000
42868;39964542;160035458;300000
42869;39961277;160038723;300000
42870;39958013;160041987;300000
42871;39954748;160045252;300000
42872;39951483;160048517;300000
42873;39948219;160051781;300000
42874;39944955;160055045;300000
42875;39941691;160058309;300000
42876;39938427;160061573;300000
42877;39935163;160064837;300000
42878;39931900;160068100;300000
42879;39928636;160071364;300000
42880;39925373;160074627;300000
42881;39922110;160077890;300000
42882;39918847;160081153;300000
42883;39915584;160084416;300000
42884;39912322;160087678;300000
42885;39909059;160090941;300000
42886;39905797;160094203;300000
42887;39902535;160097465;300000
42888;39899273;160100727;300000
42889;39896011;160103989;300000
42890;39892749;160107251;300000
42891;39889487;160110513;300000
42892;39886226;160113774;300000
42893;39882965;160117035;300000
42894;39879703;160120297;300000
42895;39876442;160123558;300000
42896;39873182;160126818;300000
42897;39869921;160130079;300000
42898;39866660;160133340;300000
42899;39863400;160136600;300000
42900;39860140;160139860;300000
42901;39856880;160143120;300000
42902;39853620;160146380;300000
42903;39850360;160149640;300000
42904;39847101;160152899;300000
42905;39843841;160156159;300000
42906;39840582;160159418;300000
42907;39837323;160162677;300000
42908;39834064;160165936;300000
42909;39830805;160169195;300000
42910;39827546;160172454;300000
42911;39824287;160175713;300000
42912;39821029;160178971;300000
42913;39817771;160182229;300000
42914;39814513;160185487;300000
42915;39811255;160188745;300000
42916;39807997;160192003;300000
42917;39804739;160195261;300000
42918;39801482;160198518;300000
42919;39798225;160201775;300000
42920;39794967;160205033;300000
42921;39791710;160208290;300000
42922;39788453;160211547;300000
42923;39785197;160214803;300000
42924;39781940;160218060;300000
42925;39778684;160221316;300000
42926;39775427;160224573;300000
42927;39772171;160227829;300000
42928;39768915;160231085;300000
42929;39765660;160234340;300000
42930;39762404;160237596;300000
42931;39759148;160240852;300000
42932;39755893;160244107;300000
42933;39752638;160247362;300000
42934;39749383;160250617;300000
42935;39746128;160253872;300000
42936;39742873;160257127;300000
42937;39739619;160260381;300000
42938;39736364;160263636;300000
42939;39733110;160266890;300000
42940;39729856;160270144;300000
42941;39726602;160273398;300000
42942;39723348;160276652;300000
42943;39720094;160279906;300000
42944;39716841;160283159;300000
42945;39713587;160286413;300000
42946;39710334;160289666;300000
42947;39707081;160292919;300000
42948;39703828;160296172;300000
42949;39700575;160299425;300000
42950;39697322;160302678;300000
42951;39694070;160305930;300000
42952;39690818;160309182;300000
42953;39687565;160312435;300000
42954;39684313;160315687;300000
42955;39681062;160318938;300000
42956;39677810;160322190;300000
42957;39674558;160325442;300000
42958;39671307;160328693;300000
42959;39668056;160331944;300000
42960;39664804;160335196;300000
42961;39661554;160338446;300000
42962;39658303;160341697;300000
42963;39655052;160344948;300000
42964;39651802;160348198;300000
42965;39648551;160351449;300000
42966;39645301;160354699;300000
42967;39642051;160357949;300000
42968;39638801;160361199;300000
42969;39635551;160364449;300000
42970;39632302;160367698;300000
42971;39629052;160370948;300000
42972;39625803;160374197;300000
42973;39622554;160377446;300000
42974;39619305;160380695;300000
42975;39616056;160383944;300000
42976;39612807;160387193;300000
42977;39609559;160390441;300000
42978;39606310;160393690;300000
42979;39603062;160396938;300000
42980;39599814;160400186;300000
42981;39596566;160403434;300000
42982;39593318;160406682;300000
42983;39590070;160409930;300000
42984;39586823;160413177;300000
42985;39583576;160416424;300000
42986;39580328;160419672;300000
42987;39577081;160422919;300000
42988;39573835;160426165;300000
42989;39570588;160429412;300000
42990;39567341;160432659;300000
42991;39564095;160435905;300000
42992;39560849;160439151;300000
42993;39557602;160442398;300000
42994;39554356;160445644;300000
42995;39551111;160448889;300000
42996;39547865;160452135;300000
42997;39544619;160455381;300000
42998;39541374;160458626;300000
42999;39538129;160461871;300000
43000;39534884;160465116;300000
43001;39531639;160468361;300000
43002;39528394;160471606;300000
43003;39525149;160474851;300000
43004;39521905;160478095;300000
43005;39518661;160481339;300000
43006;39515416;160484584;300000
43007;39512172;160487828;300000
43008;39508929;160491071;300000
43009;39505685;160494315;300000
43010;39502441;160497559;300000
43011;39499198;160500802;300000
43012;39495955;160504045;300000
43013;39492712;160507288;300000
43014;39489469;160510531;300000
43015;39486226;160513774;300000
43016;39482983;160517017;300000
43017;39479741;160520259;300000
43018;39476498;160523502;300000
43019;39473256;160526744;300000
43020;39470014;160529986;300000
43021;39466772;160533228;300000
43022;39463530;160536470;300000
43023;39460289;160539711;300000
43024;39457047;160542953;300000
43025;39453806;160546194;300000
43026;39450565;160549435;300000
43027;39447324;160552676;300000
43028;39444083;160555917;300000
43029;39440842;160559158;300000
43030;39437602;160562398;300000
43031;39434361;160565639;300000
43032;39431121;160568879;300000
43033;39427881;160572119;300000
43034;39424641;160575359;300000
43035;39421401;160578599;300000
43036;39418162;160581838;300000
43037;39414922;160585078;300000
43038;39411683;160588317;300000
43039;39408444;160591556;300000
43040;39405204;160594796;300000
43041;39401966;160598034;300000
43042;39398727;160601273;300000
43043;39395488;160604512;300000
43044;39392250;160607750;300000
43045;39389011;160610989;300000
43046;39385773;160614227;300000
43047;39382535;160617465;300000
43048;39379298;160620702;300000
43049;39376060;160623940;300000
43050;39372822;160627178;300000
43051;39369585;160630415;300000
43052;39366348;160633652;300000
43053;39363111;160636889;300000
43054;39359874;160640126;300000
43055;39356637;160643363;300000
43056;39353400;160646600;300000
43057;39350164;160649836;300000
43058;39346927;160653073;300000
43059;39343691;160656309;300000
43060;39340455;160659545;300000
43061;39337219;160662781;300000
43062;39333984;160666016;300000
43063;39330748;160669252;300000
43064;39327513;160672487;300000
43065;39324277;160675723;300000
43066;39321042;160678958;300000
43067;39317807;160682193;300000
43068;39314572;160685428;300000
43069;39311338;160688662;300000
43070;39308103;160691897;300000
43071;39304869;160695131;300000
43072;39301634;160698366;300000
43073;39298400;160701600;300000
43074;39295166;160704834;300000
43075;39291933;160708067;300000
43076;39288699;160711301;300000
43077;39285466;160714534;300000
43078;39282232;160717768;300000
43079;39278999;160721001;300000
43080;39275766;160724234;300000
43081;39272533;160727467;300000
43082;39269300;160730700;300000
43083;39266068;160733932;300000
43084;39262835;160737165;300000
43085;39259603;160740397;300000
43086;39256371;160743629;300000
43087;39253139;160746861;300000
43088;39249907;160750093;300000
43089;39246675;160753325;300000
43090;39243444;160756556;300000
43091;39240213;160759787;300000
43092;39236981;160763019;300000
43093;39233750;160766250;300000
43094;39230519;160769481;300000
43095;39227289;160772711;300000
43096;39224058;160775942;300000
43097;39220827;160779173;300000
43098;39217597;160782403;300000
43099;39214367;160785633;300000
43100;39211137;160788863;300000
43101;39207907;160792093;300000
43102;39204677;160795323;300000
43103;39201448;160798552;300000
43104;39198218;160801782;300000
43105;39194989;160805011;300000
43106;39191760;160808240;300000
43107;39188531;160811469;300000
43108;39185302;160814698;300000
43109;39182073;160817927;300000
43110;39178845;160821155;300000
43111;39175616;160824384;300000
43112;39172388;160827612;300000
43113;39169160;160830840;300000
43114;39165932;160834068;300000
43115;39162704;160837296;300000
43116;39159477;160840523;300000
43117;39156249;160843751;300000
43118;39153022;160846978;300000
43119;39149795;160850205;300000
43120;39146568;160853432;300000
43121;39143341;160856659;300000
43122;39140114;160859886;300000
43123;39136888;160863112;300000
43124;39133661;160866339;300000
43125;39130435;160869565;300000
43126;39127209;160872791;300000
43127;39123983;160876017;300000
43128;39120757;160879243;300000
43129;39117531;160882469;300000
43130;39114306;160885694;300000
43131;39111080;160888920;300000
43132;39107855;160892145;300000
43133;39104630;160895370;300000
43134;39101405;160898595;300000
43135;39098180;160901820;300000
43136;39094955;160905045;300000
43137;39091731;160908269;300000
43138;39088507;160911493;300000
43139;39085282;160914718;300000
43140;39082058;160917942;300000
43141;39078835;160921165;300000
43142;39075611;160924389;300000
43143;39072387;160927613;300000
43144;39069164;160930836;300000
43145;39065940;160934060;300000
43146;39062717;160937283;300000
43147;39059494;160940506;300000
43148;39056271;160943729;300000
43149;39053049;160946951;300000
43150;39049826;160950174;300000
43151;39046604;160953396;300000
43152;39043382;160956618;300000
43153;39040159;160959841;300000
43154;39036937;160963063;300000
43155;39033716;160966284;300000
43156;39030494;160969506;300000
43157;39027273;160972727;300000
43158;39024051;160975949;300000
43159;39020830;160979170;300000
43160;39017609;160982391;300000
43161;39014388;160985612;300000
43162;39011167;160988833;300000
43163;39007947;160992053;300000
43164;39004726;160995274;300000
43165;39001506;160998494;300000
43166;38998286;161001714;300000
43167;38995066;161004934;300000
43168;38991846;161008154;300000
43169;38988626;161011374;300000
43170;38985407;161014593;300000
43171;38982187;161017813;300000
43172;38978968;161021032;300000
43173;38975749;161024251;300000
43174;38972530;161027470;300000
43175;38969311;161030689;300000
43176;38966092;161033908;300000
43177;38962874;161037126;300000
43178;38959655;161040345;300000
43179;38956437;161043563;300000
43180;38953219;161046781;300000
43181;38950001;161049999;300000
43182;38946783;161053217;300000
43183;38943566;161056434;300000
43184;38940348;161059652;300000
43185;38937131;161062869;300000
43186;38933914;161066086;300000
43187;38930697;161069303;300000
43188;38927480;161072520;300000
